id,name,description,instructions,muscle_group,secondary_muscles,equipment,exercise_type,difficulty,animation_url,thumbnail_url,calories_per_minute,is_compound,is_unilateral,coach_id,is_custom,created_at,updated_at,category,tips,primary_muscles,video_url,gender_variant,source,form_tips,common_mistakes,coaching_cues,reference_links
20422,Barbell Bicep Curl Close Grip,,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20bicep%20curl%20close%20grip.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/barbell%20bicep%20curl%20close%20grip1.jpeg,,False,False,,False,2026-05-05T04:19:39.997809+00:00,2026-05-06T04:54:21.085131+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20bicep%20curl%20close%20grip.mp4,,video-sync,[],[],[],[]
20423,Barbell Bicep Curl Normal Grip (1),,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20bicep%20curl%20normal%20grip%20(1).mp4,,,False,False,,False,2026-05-05T04:19:39.997809+00:00,2026-05-05T04:19:39.997809+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20bicep%20curl%20normal%20grip%20(1).mp4,,video-sync,[],[],[],[]
20424,Barbell Bicep Curl Normal Grip,,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20bicep%20curl%20normal%20grip.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/barbell%20bicep%20curl%20normal%20grip%20(1).jpeg,,False,False,,False,2026-05-05T04:19:39.997809+00:00,2026-05-06T04:54:21.090081+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20bicep%20curl%20normal%20grip.mp4,,video-sync,[],[],[],[]
20425,Barbell Bicep Curl Wide Grip,,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20bicep%20curl%20wide%20grip.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/barbell%20bicep%20curl%20wide%20grip%20(1).jpeg,,False,False,,False,2026-05-05T04:19:39.997809+00:00,2026-05-06T04:54:21.085493+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20bicep%20curl%20wide%20grip.mp4,,video-sync,[],[],[],[]
20426,Barbell Drag Curl,,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20drag%20curl%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/barbell%20drag%20curl1.jpeg,,False,False,,False,2026-05-05T04:19:41.497366+00:00,2026-05-06T04:46:47.559475+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20drag%20curl%20.mp4,,video-sync,[],[],[],[]
20427,Barbell Lap Curl,,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20lap%20curl%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/barbell%20lap%20curl1.jpeg,,False,False,,False,2026-05-05T04:19:41.497366+00:00,2026-05-06T04:46:47.543673+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20lap%20curl%20.mp4,,video-sync,[],[],[],[]
20428,Barbell Wide Grip Biceps Curl (1),,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20wide%20grip%20biceps%20curl%20(1).mp4,,,False,False,,False,2026-05-05T04:19:41.497366+00:00,2026-05-05T04:19:41.497366+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20wide%20grip%20biceps%20curl%20(1).mp4,,video-sync,[],[],[],[]
20429,Barbell Wide Grip Biceps Curl,,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20wide%20grip%20biceps%20curl.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/barbell%20wide%20grip%20biceps%20curl1%20(1).jpeg,,False,False,,False,2026-05-05T04:19:41.497366+00:00,2026-05-06T04:54:21.719129+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/barbell%20wide%20grip%20biceps%20curl.mp4,,video-sync,[],[],[],[]
20430,Bicep Curl Low Cable Machine Normal Grip,,,arms,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/bicep%20curl%20low%20cable%20machine%20normal%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/bicep%20curl%20low%20cable%20machine%20normal%20grip1%20(1).jpeg,,False,False,,False,2026-05-05T04:19:41.497366+00:00,2026-05-06T04:46:48.272446+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/bicep%20curl%20low%20cable%20machine%20normal%20grip%20.mp4,,video-sync,[],[],[],[]
20431,Biceps Curl Cable,,,arms,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20cable%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/biceps%20curl%20cable1.jpeg,,False,False,,False,2026-05-05T04:19:42.778713+00:00,2026-05-06T04:54:22.365796+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20cable%20.mp4,,video-sync,[],[],[],[]
20432,Biceps Curl Cable Wide Grip,,,arms,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20cable%20wide%20grip%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/biceps%20curl%20cable%20wide%20grip%20(1).jpeg,,False,False,,False,2026-05-05T04:19:42.778713+00:00,2026-05-06T04:54:22.364394+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20cable%20wide%20grip%20.mp4,,video-sync,[],[],[],[]
20433,Biceps Curl Cable Wide Grip Crossover Machine,,,arms,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20cable%20wide%20grip%20crossover%20machine.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/biceps%20curl%20cable%20wide%20grip%20crossover%20machine1.jpeg,,False,False,,False,2026-05-05T04:19:42.778713+00:00,2026-05-06T04:46:48.275195+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20cable%20wide%20grip%20crossover%20machine.mp4,,video-sync,[],[],[],[]
20434,Biceps Curl Resistance Band,,,arms,[],band,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20resistance%20band%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/biceps%20curl%20resistance%20band1%20(1).jpeg,,False,False,,False,2026-05-05T04:19:42.778713+00:00,2026-05-06T04:54:22.369136+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20resistance%20band%20.mp4,,video-sync,[],[],[],[]
20435,Biceps Curl To Shoulder Press Resistance Band (1),,,arms,[],band,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20to%20shoulder%20press%20resistance%20band%20%20(1).mp4,,,False,False,,False,2026-05-05T04:19:42.778713+00:00,2026-05-05T04:19:42.778713+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20to%20shoulder%20press%20resistance%20band%20%20(1).mp4,,video-sync,[],[],[],[]
20436,Biceps Curl To Shoulder Press Resistance Band,,,arms,[],band,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20to%20shoulder%20press%20resistance%20band%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/biceps%20curl%20to%20shoulder%20press%20resistance%20band%20(1).jpeg,,False,False,,False,2026-05-05T04:19:42.778713+00:00,2026-05-06T04:46:48.541726+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/biceps%20curl%20to%20shoulder%20press%20resistance%20band%20.mp4,,video-sync,[],[],[],[]
20437,Concentration Curls Dumbbell,,,arms,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/concentration%20curls%20dumbbell%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/concentration%20curls%20dumbbell.jpeg,,False,False,,False,2026-05-05T04:19:44.436633+00:00,2026-05-06T04:54:23.270734+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/concentration%20curls%20dumbbell%20.mp4,,video-sync,[],[],[],[]
20438,Drag Curl Dumbbell,,,arms,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/drag%20curl%20dumbbell.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/drag%20curl%20dumbbell1%20(1).jpeg,,False,False,,False,2026-05-05T04:19:44.436633+00:00,2026-05-06T04:47:08.080272+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/drag%20curl%20dumbbell.mp4,,video-sync,[],[],[],[]
20439,Drag Curl Resistance Band,,,arms,[],band,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/drag%20curl%20resistance%20band%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/drag%20curl%20resistance%20band1%20(1).jpeg,,False,False,,False,2026-05-05T04:19:44.436633+00:00,2026-05-06T04:47:08.083453+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/drag%20curl%20resistance%20band%20.mp4,,video-sync,[],[],[],[]
20440,Dumbbell Alternate Biceps Curl (version 2),,,arms,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Dumbbell%20Alternate%20Biceps%20Curl%20(VERSION%202).mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/Dumbbell%20Alternate%20Biceps%20Curl%20(VERSION%202)%20(1).jpeg,,False,False,,False,2026-05-05T04:19:44.436633+00:00,2026-05-06T04:47:08.086979+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Dumbbell%20Alternate%20Biceps%20Curl%20(VERSION%202).mp4,,video-sync,[],[],[],[]
20441,Dumbbell Cross Body Hammer Curl (version 2),,,arms,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Dumbbell%20Cross%20Body%20Hammer%20Curl%20(Version%202).mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/Dumbbell%20Cross%20Body%20Hammer%20Curl%20(Version%202).jpeg,,False,False,,False,2026-05-05T04:19:44.436633+00:00,2026-05-06T04:54:24.39863+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Dumbbell%20Cross%20Body%20Hammer%20Curl%20(Version%202).mp4,,video-sync,[],[],[],[]
20442,Dumbbell Seated Reverse Grip Concentration Curl,,,arms,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Dumbbell%20Seated%20Reverse%20grip%20Concentration%20Curl.mp4,,,False,False,,False,2026-05-05T04:19:47.023184+00:00,2026-05-05T04:19:47.023184+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Dumbbell%20Seated%20Reverse%20grip%20Concentration%20Curl.mp4,,video-sync,[],[],[],[]
20443,Ez Barbell Curl,,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/EZ%20Barbell%20Curl.mp4,,,False,False,,False,2026-05-05T04:19:49.681953+00:00,2026-05-05T04:19:49.681953+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/EZ%20Barbell%20Curl.mp4,,video-sync,[],[],[],[]
20444,Hammer Strength Mts Iso Lateral Biceps Curl Arm Alternating,,,arms,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Hammer%20Strength%20MTS%20Iso-Lateral%20Biceps%20Curl%20Arm%20Alternating.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Biceps/Hammer%20Strength%20MTS%20Iso-Lateral%20Biceps%20Curl%20Arm%20Alternating1.jpeg,,False,False,,False,2026-05-05T04:19:49.681953+00:00,2026-05-06T04:54:26.009184+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Hammer%20Strength%20MTS%20Iso-Lateral%20Biceps%20Curl%20Arm%20Alternating.mp4,,video-sync,[],[],[],[]
20445,Hammer Strength Mts Iso Lateral Biceps Curl Both Arm,,,arms,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Hammer%20Strength%20MTS%20Iso-Lateral%20Biceps%20Curl%20Both%20Arm.mp4,,,False,False,,False,2026-05-05T04:19:49.681953+00:00,2026-05-05T04:19:49.681953+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Hammer%20Strength%20MTS%20Iso-Lateral%20Biceps%20Curl%20Both%20Arm.mp4,,video-sync,[],[],[],[]
20446,Hammer Strength Mts Iso Lateral Biceps Curl Single Arm,,,arms,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Hammer%20Strength%20MTS%20Iso-Lateral%20Biceps%20Curl%20Single%20Arm.mp4,,,False,True,,False,2026-05-05T04:19:49.681953+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/Hammer%20Strength%20MTS%20Iso-Lateral%20Biceps%20Curl%20Single%20Arm.mp4,,video-sync,[],[],[],[]
20447,Reverse Curl Barbell (1),,,arms,[],barbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/reverse%20curl%20barbell%20%20(1).mp4,,,False,False,,False,2026-05-05T04:19:52.290812+00:00,2026-05-05T04:19:52.290812+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Biceps/reverse%20curl%20barbell%20%20(1).mp4,,video-sync,[],[],[],[]
20449,Arm Pulses,,,cardio,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/arm%20pulses%20%20.mp4,,,False,False,,False,2026-05-05T04:19:56.94208+00:00,2026-05-05T04:19:56.94208+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/arm%20pulses%20%20.mp4,,video-sync,[],[],[],[]
20450,Arm Pulses Cross,,,cardio,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/arm%20pulses%20cross%20%20.mp4,,,False,False,,False,2026-05-05T04:19:56.94208+00:00,2026-05-05T04:19:56.94208+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/arm%20pulses%20cross%20%20.mp4,,video-sync,[],[],[],[]
20451,Arm Pulses Palms Upwards,,,cardio,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/arm%20pulses%20palms%20upwards%20%20.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/arm%20pulses%20palms%20upwards%20%201.jpg,,False,False,,False,2026-05-05T04:19:56.94208+00:00,2026-05-06T04:54:28.151357+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/arm%20pulses%20palms%20upwards%20%20.mp4,,video-sync,[],[],[],[]
20452,Assault Airbike Fast Speed,,,cardio,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Assault%20AirBike%20Fast%20Speed.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/Assault%20AirBike%20Fast%20Speed1%20(1).jpg,,False,False,,False,2026-05-05T04:19:56.94208+00:00,2026-05-06T04:54:28.157931+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Assault%20AirBike%20Fast%20Speed.mp4,,video-sync,[],[],[],[]
20453,Assault Airbike Normal Speed,,,cardio,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Assault%20AirBike%20Normal%20Speed.mp4,,,False,False,,False,2026-05-05T04:19:56.94208+00:00,2026-05-05T04:19:56.94208+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Assault%20AirBike%20Normal%20Speed.mp4,,video-sync,[],[],[],[]
20454,Assault Airbike Sprint Speed,,,cardio,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Assault%20AirBike%20Sprint%20Speed.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/Assault%20AirBike%20Sprint%20Speed.png,,False,False,,False,2026-05-05T04:19:56.94208+00:00,2026-05-06T04:47:12.144328+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Assault%20AirBike%20Sprint%20Speed.mp4,,video-sync,[],[],[],[]
20455,Back Lever,,,cardio,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Back%20lever.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/Back%20lever1.jpg,,False,False,,False,2026-05-05T04:19:56.94208+00:00,2026-05-06T04:54:28.831677+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Back%20lever.mp4,,video-sync,[],[],[],[]
20456,Bear Crawls,,,cardio,[],bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Bear%20crawls.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Calisthenics-Cardio-Functional/Bear%20crawls.jpg,,False,False,,False,2026-05-05T04:19:58.785189+00:00,2026-05-06T04:54:29.079837+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Cardio/Bear%20crawls.mp4,,video-sync,[],[],[],[]
